0	1	1
0	2	1
0	3	1
0	4	1
0	5	1
0	6	1
0	7	1
0	8	1
0	9	1
0	10	1
0	11	1
0	12	1
0	13	1
0	14	1
0	15	1
0	16	1
0	17	1
0	18	1
0	19	1
0	20	1
0	21	1
0	22	2
0	23	2
0	24	2
0	25	2
0	26	2
1	0	1
1	3	1
1	17	1
1	28	1
1	38	1
1	47	1
1	92	1
1	112	1
1	163	1
1	522	2
1	604	1
1	605	1
1	606	1
1	607	1
1	608	1
1	609	1
1	610	1
1	611	1
1	612	1
1	613	1
1	614	1
1	615	1
1	616	1
1	617	1
1	618	1
1	619	1
1	620	1
1	621	1
1	622	1
1	623	1
1	624	1
1	625	1
1	626	1
1	627	1
1	628	1
1	629	1
1	630	1
1	631	1
1	632	1
1	633	1
1	634	1
1	635	1
1	636	1
1	637	1
1	638	1
1	639	1
1	640	1
1	641	1
1	642	1
1	643	1
1	644	1
1	645	1
1	646	1
1	647	1
1	648	1
1	649	1
1	650	1
1	651	1
1	652	1
1	653	1
1	654	1
1	655	1
1	656	1
1	657	1
1	658	1
1	659	1
1	660	1
1	661	1
1	662	1
1	663	1
1	664	1
1	665	1
1	666	2
1	667	2
1	668	2
1	669	2
1	670	2
1	671	2
1	672	2
1	673	2
1	674	2
1	675	2
1	676	2
1	677	2
1	678	2
1	679	2
1	680	2
1	681	2
1	682	2
1	683	2
1	684	2
1	685	2
1	686	2
1	687	2
1	688	2
2	0	1
2	15	1
2	17	1
2	34	1
2	43	1
2	44	1
2	50	1
2	92	1
2	108	1
2	689	1
2	690	1
3	691	1
4	13	1
4	28	1
4	38	1
4	43	1
4	47	1
4	50	1
4	53	1
4	54	1
4	75	1
4	92	1
4	105	1
4	165	1
4	184	1
4	616	1
4	625	1
4	692	1
4	693	1
4	694	1
4	695	1
4	696	1
4	697	1
4	698	1
4	699	1
4	700	1
4	701	1
4	702	1
4	703	1
4	704	1
4	705	1
4	706	1
4	707	1
4	708	1
4	709	1
4	710	1
4	711	1
4	712	1
4	713	1
4	714	1
4	715	1
4	716	1
4	717	1
4	718	1
4	719	1
4	720	1
4	721	1
4	722	1
4	723	1
4	724	1
4	725	1
4	726	1
4	727	1
4	728	1
4	729	1
4	730	1
4	731	1
4	732	1
4	733	1
4	734	1
4	735	1
4	736	1
4	737	1
4	738	1
4	739	1
4	740	1
4	741	1
4	742	1
4	743	1
4	744	1
4	745	1
4	746	1
4	747	1
4	748	2
4	749	2
4	750	2
4	751	2
4	752	2
6	170	1
6	236	1
6	534	2
6	753	1
6	754	1
6	755	1
6	756	1
6	757	1
6	758	1
6	759	1
6	760	1
6	761	1
6	762	1
6	763	1
6	764	1
6	765	1
6	766	1
6	767	1
6	768	1
6	769	1
6	770	1
6	771	1
6	772	2
6	773	2
6	774	2
6	775	2
6	776	2
6	777	2
6	778	2
7	0	1
7	11	1
7	779	1
7	780	1
7	781	1
7	782	1
7	783	1
7	784	1
7	785	1
7	786	1
7	787	1
7	788	1
7	789	1
7	790	1
8	0	1
8	4	1
8	17	1
8	34	1
8	38	1
8	43	1
8	44	1
8	47	1
8	50	1
8	51	1
8	53	1
8	54	1
8	61	1
8	62	1
8	64	1
8	65	1
8	66	1
8	70	1
8	71	1
8	74	1
8	76	1
8	78	1
8	80	1
8	81	1
8	82	1
8	83	1
8	85	1
8	87	1
8	95	1
8	97	1
8	113	1
8	142	1
8	305	1
8	466	1
8	590	1
8	607	1
8	619	1
8	625	1
8	630	1
8	648	1
8	651	1
8	652	1
8	690	1
8	726	1
8	747	1
8	791	1
8	792	1
8	793	1
8	794	1
8	795	1
8	796	1
8	797	1
8	798	1
8	799	1
8	800	1
8	801	1
8	802	1
8	803	1
8	804	1
8	805	1
8	806	1
8	807	1
8	808	1
8	809	1
8	810	1
8	811	1
8	812	1
8	813	1
8	814	1
8	815	1
8	816	1
8	817	1
8	818	1
8	819	1
8	820	1
8	821	1
8	822	1
8	823	1
8	824	1
8	825	1
8	826	1
8	827	1
8	828	1
8	829	1
8	830	1
8	831	1
8	832	1
8	833	1
8	834	1
8	835	1
8	836	1
8	837	1
8	838	1
8	839	1
8	840	1
8	841	1
8	842	1
8	843	1
8	844	1
8	845	1
8	846	1
8	847	1
8	848	1
8	849	1
8	850	1
8	851	1
8	852	1
8	853	1
8	854	1
8	855	1
8	856	1
8	857	1
8	858	1
8	859	1
8	860	1
8	861	1
8	862	1
8	863	1
8	864	1
8	865	1
8	866	1
8	867	1
8	868	1
8	869	1
8	870	1
8	871	1
8	872	1
8	873	1
8	874	1
8	875	1
8	876	1
8	877	1
8	878	1
8	879	1
8	880	1
8	881	1
8	882	1
8	883	1
8	884	1
8	885	1
8	886	1
8	887	1
8	888	1
8	889	1
8	890	1
8	891	1
8	892	1
8	893	1
8	894	1
8	895	1
8	896	1
8	897	1
8	898	1
8	899	1
8	900	1
8	901	1
8	902	1
8	903	1
8	904	1
8	905	1
8	906	1
8	907	1
8	908	1
8	909	1
8	910	1
8	911	1
8	912	1
8	913	1
8	914	1
8	915	1
8	916	1
8	917	1
8	918	1
8	919	1
8	920	1
8	921	1
8	922	1
8	923	1
8	924	1
8	925	1
8	926	1
8	927	1
8	928	1
8	929	1
8	930	1
8	931	1
8	932	1
8	933	1
8	934	1
8	935	1
8	936	1
8	937	1
8	938	1
8	939	1
8	940	1
8	941	1
8	942	1
8	943	1
8	944	1
8	945	1
8	946	1
8	947	1
8	948	1
8	949	1
8	950	1
8	951	1
8	952	1
8	953	1
8	954	1
8	955	1
8	956	1
8	957	1
8	958	1
8	959	1
8	960	1
8	961	1
8	962	1
8	963	1
8	964	1
8	965	1
8	966	1
8	967	1
8	968	1
8	969	1
8	970	1
8	971	1
8	972	1
8	973	1
8	974	1
8	975	1
8	976	1
8	977	1
8	978	1
8	979	1
8	980	1
8	981	1
8	982	1
8	983	1
8	984	1
8	985	1
8	986	1
8	987	1
8	988	1
8	989	1
8	990	1
8	991	1
8	992	1
8	993	1
8	994	1
8	995	1
8	996	1
8	997	1
8	998	1
8	999	1
8	1000	1
8	1001	1
8	1002	1
8	1003	1
8	1004	1
8	1005	1
8	1006	1
8	1007	1
8	1008	1
8	1009	1
8	1010	1
8	1011	1
8	1012	1
8	1013	1
8	1014	1
8	1015	1
8	1016	1
8	1017	1
8	1018	1
8	1019	1
8	1020	1
8	1021	1
8	1022	1
8	1023	1
8	1024	1
8	1025	1
8	1026	1
8	1027	1
8	1028	1
8	1029	1
8	1030	1
8	1031	1
8	1032	1
8	1033	1
8	1034	1
8	1035	1
8	1036	1
8	1037	1
8	1038	1
8	1039	1
8	1040	1
8	1041	1
8	1042	1
8	1043	1
8	1044	1
8	1045	1
8	1046	1
8	1047	1
8	1048	1
8	1049	1
8	1050	1
8	1051	1
8	1052	1
8	1053	1
8	1054	1
8	1055	1
8	1056	1
8	1057	1
8	1058	1
8	1059	1
8	1060	1
8	1061	1
8	1062	1
8	1063	1
8	1064	1
8	1065	1
8	1066	1
8	1067	1
8	1068	1
8	1069	1
8	1070	1
8	1071	1
8	1072	1
8	1073	1
8	1074	1
8	1075	2
10	523	1
10	1076	1
10	1077	1
10	1078	1
10	1079	1
10	1080	1
10	1081	1
10	1082	1
10	1083	1
10	1084	1
10	1085	1
10	1086	1
10	1087	1
10	1088	1
10	1089	1
11	0	1
11	7	1
11	20	1
11	625	1
11	780	1
11	781	1
11	782	1
11	784	1
11	787	1
11	788	1
11	790	1
11	1090	1
11	1091	1
11	1092	1
11	1093	1
11	1094	1
11	1095	1
11	1096	1
11	1097	1
11	1098	1
11	1099	1
11	1100	1
11	1101	1
11	1102	1
11	1103	1
11	1104	1
11	1105	1
11	1106	2
12	0	1
12	15	1
12	26	2
12	34	1
12	40	1
12	43	1
12	50	1
12	53	1
12	54	1
12	55	1
12	75	1
12	81	1
12	625	1
12	749	1
12	898	2
12	1028	1
12	1107	1
12	1108	1
12	1109	1
12	1110	1
12	1111	1
12	1112	1
12	1113	1
12	1114	1
12	1115	1
12	1116	1
12	1117	1
12	1118	1
12	1119	1
12	1120	1
12	1121	1
12	1122	1
12	1123	1
12	1124	1
12	1125	1
12	1126	1
12	1127	1
12	1128	1
12	1129	1
12	1130	1
12	1131	1
12	1132	1
12	1133	1
12	1134	1
12	1135	1
12	1136	1
12	1137	1
12	1138	1
12	1139	1
12	1140	1
12	1141	1
12	1142	1
12	1143	1
12	1144	1
12	1145	1
12	1146	1
12	1147	1
12	1148	1
12	1149	1
12	1150	1
12	1151	2
12	1152	2
12	1153	2
12	1154	2
12	1155	2
12	1156	2
12	1157	2
12	1158	2
12	1159	2
12	1160	2
12	1161	2
13	746	1
13	1162	1
14	0	1
14	53	1
14	82	1
14	94	1
14	152	1
14	237	1
14	503	1
14	522	1
14	630	1
14	649	1
14	761	1
14	817	1
14	848	1
14	898	1
14	905	1
14	914	1
14	942	1
14	943	1
14	959	1
14	988	1
14	994	1
14	1003	1
14	1043	1
14	1050	1
14	1079	1
14	1084	2
14	1116	2
14	1156	1
14	1163	1
14	1164	1
14	1165	1
14	1166	1
14	1167	1
14	1168	1
14	1169	1
14	1170	1
14	1171	1
14	1172	1
14	1173	1
14	1174	1
14	1175	1
14	1176	1
14	1177	1
14	1178	1
14	1179	1
14	1180	1
14	1181	1
14	1182	1
14	1183	1
14	1184	1
14	1185	1
14	1186	1
14	1187	1
14	1188	1
14	1189	1
14	1190	1
14	1191	1
14	1192	1
14	1193	1
14	1194	1
14	1195	1
14	1196	1
14	1197	1
14	1198	1
14	1199	1
14	1200	1
14	1201	1
14	1202	1
14	1203	1
14	1204	1
14	1205	1
14	1206	1
14	1207	1
14	1208	1
14	1209	1
14	1210	1
14	1211	1
14	1212	1
14	1213	1
14	1214	1
14	1215	1
14	1216	1
14	1217	1
14	1218	1
14	1219	1
14	1220	1
14	1221	1
14	1222	1
14	1223	1
14	1224	1
14	1225	1
14	1226	1
14	1227	1
14	1228	1
14	1229	1
14	1230	1
14	1231	1
14	1232	1
14	1233	1
14	1234	1
14	1235	1
14	1236	1
14	1237	1
14	1238	1
14	1239	1
14	1240	1
14	1241	1
14	1242	1
14	1243	1
14	1244	1
14	1245	1
14	1246	1
14	1247	1
14	1248	1
14	1249	1
14	1250	1
14	1251	1
14	1252	1
14	1253	1
14	1254	1
14	1255	1
14	1256	1
14	1257	1
14	1258	1
14	1259	1
14	1260	1
14	1261	1
14	1262	1
14	1263	1
14	1264	1
14	1265	1
14	1266	1
14	1267	1
14	1268	1
14	1269	1
14	1270	1
14	1271	1
14	1272	1
14	1273	1
14	1274	1
14	1275	1
14	1276	1
14	1277	1
14	1278	1
14	1279	2
14	1280	2
14	1281	2
14	1282	2
14	1283	2
14	1284	2
14	1285	2
14	1286	2
14	1287	2
14	1288	2
14	1289	2
14	1290	2
14	1291	2
15	0	1
15	2	1
15	17	1
15	32	1
15	34	1
15	43	1
15	44	1
15	49	1
15	50	1
15	51	1
15	52	1
15	53	1
15	55	1
15	92	1
15	102	1
15	108	1
15	133	1
15	135	1
15	136	1
15	137	1
15	138	1
15	139	1
15	140	1
16	1292	1
17	15	1
17	43	1
17	44	1
17	45	1
17	47	1
17	50	1
17	51	1
17	53	1
17	55	1
17	75	1
17	92	1
17	112	1
17	127	1
17	133	1
17	137	1
17	189	1
17	621	1
17	632	1
17	690	1
17	1293	1
17	1294	1
17	1295	1
17	1296	1
17	1297	1
17	1298	1
17	1299	1
17	1300	1
17	1301	1
17	1302	1
17	1303	1
17	1304	1
17	1305	1
17	1306	1
17	1307	1
17	1308	1
17	1309	1
17	1310	1
17	1311	2
18	0	1
18	28	1
18	75	1
18	165	1
18	184	1
18	625	1
18	639	1
18	743	1
18	827	1
18	1312	1
18	1313	1
18	1314	1
18	1315	1
18	1316	1
18	1317	1
19	0	1
19	15	1
19	43	1
19	46	2
19	47	1
19	50	1
19	53	1
19	54	1
19	55	1
19	81	1
19	85	1
19	747	2
19	1215	1
19	1318	1
19	1319	1
19	1320	1
19	1321	1
19	1322	1
19	1323	1
19	1324	1
19	1325	2
19	1326	2
19	1327	2
19	1328	2
19	1329	2
19	1330	2
19	1331	2
19	1332	2
19	1333	2
19	1334	2
19	1335	2
19	1336	2
19	1337	2
19	1338	2
19	1339	2
19	1340	2
19	1341	2
19	1342	2
19	1343	2
19	1344	2
19	1345	2
19	1346	2
19	1347	2
19	1348	2
19	1349	2
19	1350	2
19	1351	2
19	1352	2
19	1353	2
19	1354	2
19	1355	2
19	1356	2
20	1064	1
20	1357	1
21	1358	1
21	1359	2
22	74	2
22	81	2
22	85	2
22	161	1
22	622	1
22	628	1
22	676	2
22	726	2
22	749	2
22	826	2
22	901	1
22	943	2
22	946	1
22	967	2
22	996	2
22	1050	2
22	1381	1
22	1442	2
22	1579	2
22	1587	2
22	1618	2
22	1730	2
22	1739	1
22	1807	1
22	1838	1
22	1999	2
22	2233	2
22	2352	2
22	2364	1
22	2374	1
22	2615	1
22	2713	2
22	2933	2
22	2956	2
22	2990	2
22	2996	2
22	3173	2
22	3191	2
22	3201	2
22	3520	2
22	3660	1
22	3762	2
22	3974	2
22	3976	1
22	4241	2
22	4257	1
22	4721	1
22	5263	2
22	5598	2
22	6748	2
22	6777	1
22	7568	2
22	7837	2
22	8284	1
22	8285	1
22	8286	1
22	8287	1
22	8288	1
22	8289	1
22	8290	1
22	8291	1
22	8292	2
22	8293	2
22	8294	2
22	8295	2
22	8296	2
22	8297	2
22	8298	2
22	8299	2
22	8300	2
22	8301	2
22	8302	2
22	8303	2
22	8304	2
22	8305	2
22	8306	2
22	8307	2
22	8308	2
22	8309	2
22	8310	2
22	8311	2
23	0	2
23	8312	2
25	8313	2
26	22	1
26	65	1
26	74	1
26	78	1
26	163	1
26	170	1
26	522	1
26	670	1
26	867	1
26	981	1
26	1092	1
26	1116	1
26	1121	1
26	1155	1
26	1229	1
26	1300	1
26	1524	1
26	1650	1
26	1675	1
26	1730	1
26	1735	1
26	1754	1
26	1794	1
26	1801	1
26	1802	1
26	1810	1
26	1887	1
26	2078	1
26	2311	1
26	2854	1
26	3303	1
26	3372	1
26	3547	1
26	3976	1
26	4744	1
26	4903	1
26	5099	1
26	5296	1
26	5483	1
26	5620	1
26	5830	1
26	5841	1
26	5844	1
26	5942	1
26	6586	1
26	6673	1
26	6698	1
26	6852	1
26	7097	1
26	7601	1
26	8167	1
26	8314	1
26	8315	1
26	8316	1
26	8317	1
26	8318	1
26	8319	1
26	8320	1
26	8321	1
26	8322	1
26	8323	1
26	8324	1
26	8325	1
26	8326	1
26	8327	1
26	8328	1
26	8329	1
27	28	1
27	29	1
27	30	1
27	31	1
27	32	1
27	33	1
27	34	1
27	35	1
27	36	1
27	37	1
27	38	1
27	39	1
27	40	1
27	41	1
27	42	1
29	28	1
29	38	1
29	616	1
29	698	1
29	745	1
29	967	1
29	3761	1
29	8330	1
31	15	1
31	17	1
31	27	1
31	43	1
